week,bag_query,avg_resale_price,median_resale_price,sales_volume,search_index,yt_total_views,yt_total_likes,yt_video_count,tt_total_plays,tt_total_likes,tt_video_count,ig_total_likes,ig_total_comments,ig_post_count,ig_avg_likes,retail_price,resale_premium,search_index_lag1,tt_total_plays_lag1,yt_total_views_lag1,ig_total_likes_lag1
2023-01-16,Bottega Veneta Pouch,,,,0.6470588235294118,2299594.0,75304.0,3.0,221600.0,,,712.0,,,,4200,,0.661764705882353,221600.0,14797.5,712.0
2023-01-30,Bottega Veneta Pouch,,,,0.07,9397.0,97.0,2.0,221600.0,,,712.0,,,,4200,,0.661764705882353,221600.0,2299594.0,712.0
2023-02-06,Bottega Veneta Pouch,,,,0.07,9397.0,,,221600.0,,,16638.0,127.0,3.0,5546.0,4200,,0.07,221600.0,9397.0,712.0
2023-02-20,Bottega Veneta Pouch,,,,0.07,198863.0,4379.0,2.0,221600.0,,,16638.0,,,,4200,,0.07,221600.0,9397.0,16638.0
2023-02-27,Bottega Veneta Pouch,,,,0.06,198863.0,,,107600.0,1299.0,2.0,289.0,24.0,1.0,289.0,4200,,0.07,221600.0,198863.0,16638.0
2023-03-06,Bottega Veneta Pouch,,,,0.06,897.0,7.0,1.0,107600.0,,,289.0,,,,4200,,0.06,107600.0,198863.0,289.0
2023-03-13,Bottega Veneta Pouch,,,,0.06,897.0,,,107600.0,,,53.0,4.0,1.0,53.0,4200,,0.06,107600.0,897.0,289.0
2023-03-20,Bottega Veneta Pouch,,,,0.06,13780.0,155.0,4.0,107600.0,,,53.0,,,,4200,,0.06,107600.0,897.0,53.0
2023-03-27,Bottega Veneta Pouch,,,,0.09,911.0,14.0,1.0,107600.0,,,22.0,3.0,1.0,22.0,4200,,0.06,107600.0,13780.0,53.0
2023-04-03,Bottega Veneta Pouch,,,,0.09,75214.0,4079.0,1.0,107600.0,,,22.0,,,,4200,,0.09,107600.0,911.0,22.0
2023-04-10,Bottega Veneta Pouch,,,,0.09,389.0,3.0,1.0,27000.0,141.0,1.0,22.0,,,,4200,,0.09,107600.0,75214.0,22.0
2023-04-24,Bottega Veneta Pouch,,,,0.09,389.0,,,11100.0,179.0,1.0,22.0,,,,4200,,0.09,27000.0,389.0,22.0
2023-05-01,Bottega Veneta Pouch,,,,0.08,3417.0,68.0,1.0,11100.0,,,22.0,,,,4200,,0.09,11100.0,389.0,22.0
2023-05-22,Bottega Veneta Pouch,,,,0.08,3417.0,,,89800.0,514.0,1.0,22.0,,,,4200,,0.08,11100.0,3417.0,22.0
2023-05-29,Bottega Veneta Pouch,,,,0.08,3417.0,,,89800.0,,,22.0,,,,4200,,0.08,89800.0,3417.0,22.0
2023-06-19,Bottega Veneta Pouch,,,,0.08,60803.0,654.0,1.0,89800.0,,,22.0,,,,4200,,0.08,89800.0,3417.0,22.0
2023-06-26,Bottega Veneta Pouch,,,,0.08,60803.0,,,89800.0,,,22.0,,,,4200,,0.08,89800.0,60803.0,22.0
2023-07-10,Bottega Veneta Pouch,,,,0.08,147385.0,3292.0,1.0,89800.0,,,22.0,,,,4200,,0.08,89800.0,60803.0,22.0
2023-07-17,Bottega Veneta Pouch,,,,0.08,115069.0,1398.0,2.0,89800.0,,,22.0,,,,4200,,0.08,89800.0,147385.0,22.0
2023-07-24,Bottega Veneta Pouch,,,,0.08,16726.0,160.0,2.0,24000.0,360.0,1.0,22.0,,,,4200,,0.08,89800.0,115069.0,22.0
2023-07-31,Bottega Veneta Pouch,,,,0.08,16726.0,,,12400.0,108.0,1.0,22.0,,,,4200,,0.08,24000.0,16726.0,22.0
2023-08-14,Bottega Veneta Pouch,,,,0.08,145911.0,0.0,1.0,964400.0,11300.0,1.0,22.0,,,,4200,,0.08,12400.0,16726.0,22.0
2023-08-28,Bottega Veneta Pouch,,,,0.07,84903.0,1218.0,1.0,359200.0,2263.0,1.0,22.0,,,,4200,,0.08,964400.0,145911.0,22.0
2023-09-11,Bottega Veneta Pouch,,,,0.07,84903.0,,,7004.0,38.0,1.0,22.0,,,,4200,,0.07,359200.0,84903.0,22.0
2023-09-18,Bottega Veneta Pouch,,,,0.07,10491428.0,23028.0,7.0,54300.0,343.0,1.0,22.0,,,,4200,,0.07,7004.0,84903.0,22.0
2023-09-25,Bottega Veneta Pouch,,,,0.07,2596.0,69.0,1.0,54300.0,,,67.0,8.0,1.0,67.0,4200,,0.07,54300.0,10491428.0,22.0
2023-10-02,Bottega Veneta Pouch,,,,0.07,58333.0,2404.0,1.0,54300.0,,,67.0,,,,4200,,0.07,54300.0,2596.0,67.0
2023-10-09,Bottega Veneta Pouch,,,,0.07,31540.0,248.0,1.0,54300.0,,,67.0,,,,4200,,0.07,54300.0,58333.0,67.0
2023-10-16,Bottega Veneta Pouch,,,,0.07,574.0,8.0,1.0,54300.0,,,67.0,,,,4200,,0.07,54300.0,31540.0,67.0
2023-10-30,Bottega Veneta Pouch,,,,0.07,3815.0,178.0,1.0,54300.0,,,67.0,,,,4200,,0.07,54300.0,574.0,67.0
2023-11-06,Bottega Veneta Pouch,,,,0.07,14644.0,106.0,1.0,54300.0,,,67.0,,,,4200,,0.07,54300.0,3815.0,67.0
2023-11-13,Bottega Veneta Pouch,,,,0.07,19.0,1.0,1.0,82900.0,646.0,1.0,17.0,1.0,1.0,17.0,4200,,0.07,54300.0,14644.0,67.0
2023-11-27,Bottega Veneta Pouch,,,,0.09,19.0,,,55800.0,1344.0,1.0,17.0,,,,4200,,0.07,82900.0,19.0,17.0
2023-12-25,Bottega Veneta Pouch,,,,0.09,74577.0,1025.0,2.0,55800.0,,,17.0,,,,4200,,0.09,55800.0,19.0,17.0
2024-01-01,Bottega Veneta Pouch,,,,0.07,24273.0,231.0,1.0,332000.0,4015.0,1.0,17.0,,,,4200,,0.09,55800.0,74577.0,17.0
2024-01-29,Bottega Veneta Pouch,,,,0.07,74826.0,644.0,1.0,332000.0,,,17.0,,,,4200,,0.07,332000.0,24273.0,17.0
2024-02-12,Bottega Veneta Pouch,,,,0.07,32333.0,219.0,1.0,10200.0,24.0,1.0,17.0,,,,4200,,0.07,332000.0,74826.0,17.0
2024-02-19,Bottega Veneta Pouch,,,,0.07,24811844.0,96756.0,4.0,15900.0,640.0,1.0,17.0,,,,4200,,0.07,10200.0,32333.0,17.0
2024-02-26,Bottega Veneta Pouch,,,,0.08,6843.0,311.0,2.0,15900.0,,,17.0,,,,4200,,0.07,15900.0,24811844.0,17.0
2024-03-04,Bottega Veneta Pouch,,,,0.08,21714.0,217.0,2.0,15900.0,,,17.0,,,,4200,,0.08,15900.0,6843.0,17.0
2024-03-11,Bottega Veneta Pouch,,,,0.08,2.0,0.0,1.0,15900.0,,,8000.0,48.0,1.0,8000.0,4200,,0.08,15900.0,21714.0,17.0
2024-03-18,Bottega Veneta Pouch,,,,0.08,1095.0,56.0,1.0,15900.0,,,8000.0,,,,4200,,0.08,15900.0,2.0,8000.0
2024-03-25,Bottega Veneta Pouch,,,,0.08,10990783.0,2480.0,5.0,21200.0,45.0,1.0,87.0,1.0,1.0,87.0,4200,,0.08,15900.0,1095.0,8000.0
2024-04-01,Bottega Veneta Pouch,,,,0.07,10990783.0,,,21200.0,,,87.0,,,,4200,,0.08,21200.0,10990783.0,87.0
2024-04-08,Bottega Veneta Pouch,,,,0.07,181.0,6.0,2.0,21200.0,,,87.0,,,,4200,,0.07,21200.0,10990783.0,87.0
2024-04-15,Bottega Veneta Pouch,,,,0.07,181.0,,,7773.0,357.0,1.0,87.0,,,,4200,,0.07,21200.0,181.0,87.0
2024-04-22,Bottega Veneta Pouch,,,,0.07,100228.0,2628.0,1.0,7773.0,,,87.0,,,,4200,,0.07,7773.0,181.0,87.0
2024-04-29,Bottega Veneta Pouch,,,,0.1,254447.0,14426.0,4.0,7773.0,,,87.0,,,,4200,,0.07,7773.0,100228.0,87.0
2024-05-13,Bottega Veneta Pouch,,,,0.1,254447.0,,,1196800.0,31719.0,2.0,87.0,,,,4200,,0.1,7773.0,254447.0,87.0
2024-05-20,Bottega Veneta Pouch,,,,0.1,11897.0,57.0,3.0,11100.0,78.0,1.0,87.0,,,,4200,,0.1,1196800.0,254447.0,87.0
2024-05-27,Bottega Veneta Pouch,,,,0.08,85754.0,1004.0,2.0,14100.0,503.0,1.0,87.0,,,,4200,,0.1,11100.0,11897.0,87.0
2024-06-03,Bottega Veneta Pouch,,,,0.08,3776165.0,494.0,3.0,211600.0,1344.0,2.0,87.0,,,,4200,,0.08,14100.0,85754.0,87.0
2024-06-10,Bottega Veneta Pouch,,,,0.08,2102324.0,53832.0,3.0,2167.0,34.0,1.0,87.0,,,,4200,,0.08,211600.0,3776165.0,87.0
2024-06-17,Bottega Veneta Pouch,,,,0.08,8959.0,100.0,1.0,2167.0,,,87.0,,,,4200,,0.08,2167.0,2102324.0,87.0
2024-06-24,Bottega Veneta Pouch,,,,0.08,6179.0,98.0,2.0,478200.0,67850.0,3.0,-1.0,0.0,1.0,-1.0,4200,,0.08,2167.0,8959.0,87.0
2024-07-01,Bottega Veneta Pouch,,,,0.08,2901.0,18.0,1.0,4337.0,78.0,1.0,-1.0,,,,4200,,0.08,478200.0,6179.0,-1.0
2024-07-08,Bottega Veneta Pouch,,,,0.08,43030.0,535.0,4.0,4337.0,,,28.0,0.0,1.0,28.0,4200,,0.08,4337.0,2901.0,-1.0
2024-07-22,Bottega Veneta Pouch,,,,0.08,236940.0,3443.0,4.0,1320000.0,237405.0,2.0,28.0,,,,4200,,0.08,4337.0,43030.0,28.0
2024-07-29,Bottega Veneta Pouch,,,,0.08,41130.0,486.0,2.0,1400000.0,259300.0,1.0,28.0,,,,4200,,0.08,1320000.0,236940.0,28.0
2024-08-05,Bottega Veneta Pouch,,,,0.08,41130.0,,,928000.0,43600.0,1.0,28.0,,,,4200,,0.08,1400000.0,41130.0,28.0
2024-08-12,Bottega Veneta Pouch,,,,0.08,6172.0,15.0,1.0,928000.0,,,45.0,1.0,1.0,45.0,4200,,0.08,928000.0,41130.0,28.0
2024-08-19,Bottega Veneta Pouch,,,,0.08,50547.0,944.0,3.0,11600.0,138.0,1.0,45.0,,,,4200,,0.08,928000.0,6172.0,45.0
2024-08-26,Bottega Veneta Pouch,,,,0.08,880305.0,22276.0,6.0,859500.0,21800.0,1.0,45.0,,,,4200,,0.08,11600.0,50547.0,45.0
2024-09-02,Bottega Veneta Pouch,1539.0,1539.0,1.0,0.08,689.0,40.0,1.0,859500.0,,,45.0,,,,4200,-0.6335714285714286,0.08,859500.0,880305.0,45.0
2024-09-09,Bottega Veneta Pouch,,,,0.08,21944.0,199.0,1.0,859500.0,,,45.0,,,,4200,,0.08,859500.0,689.0,45.0
2024-09-16,Bottega Veneta Pouch,,,,0.08,11999077.0,587.0,3.0,1200000.0,109000.0,1.0,45.0,,,,4200,,0.08,859500.0,21944.0,45.0
2024-09-23,Bottega Veneta Pouch,,,,0.08,645598.0,25845.0,2.0,2700000.0,295600.0,1.0,45.0,,,,4200,,0.08,1200000.0,11999077.0,45.0
2024-09-30,Bottega Veneta Pouch,,,,0.08,645598.0,,,62700.0,1413.0,1.0,45.0,,,,4200,,0.08,2700000.0,645598.0,45.0
2024-10-07,Bottega Veneta Pouch,,,,0.08,645598.0,,,413400.0,39900.0,1.0,45.0,,,,4200,,0.08,62700.0,645598.0,45.0
2024-10-14,Bottega Veneta Pouch,,,,0.08,20806.0,221.0,2.0,186200.0,9395.0,1.0,45.0,,,,4200,,0.08,413400.0,645598.0,45.0
2024-10-21,Bottega Veneta Pouch,,,,0.08,20806.0,,,9489.0,205.0,1.0,45.0,,,,4200,,0.08,186200.0,20806.0,45.0
2024-10-28,Bottega Veneta Pouch,,,,0.09,20806.0,,,321200.0,46600.0,1.0,45.0,,,,4200,,0.08,9489.0,20806.0,45.0
2024-11-04,Bottega Veneta Pouch,,,,0.09,24729.0,99.0,2.0,138612.0,1586.0,2.0,45.0,,,,4200,,0.09,321200.0,20806.0,45.0
2024-11-11,Bottega Veneta Pouch,,,,0.09,24729.0,,,122300.0,3809.0,1.0,1.0,0.0,1.0,1.0,4200,,0.09,138612.0,24729.0,45.0
2024-11-18,Bottega Veneta Pouch,,,,0.09,14132.0,125.0,1.0,122300.0,,,1.0,,,,4200,,0.09,122300.0,24729.0,1.0
2024-11-25,Bottega Veneta Pouch,,,,0.08,29174.0,0.0,1.0,122300.0,,,1.0,,,,4200,,0.09,122300.0,14132.0,1.0
2024-12-02,Bottega Veneta Pouch,,,,0.08,71.0,2.0,1.0,122300.0,,,1.0,,,,4200,,0.08,122300.0,29174.0,1.0
2024-12-09,Bottega Veneta Pouch,,,,0.08,41996.0,1435.0,2.0,122300.0,,,26512.0,691.0,2.0,13256.0,4200,,0.08,122300.0,71.0,1.0
2024-12-16,Bottega Veneta Pouch,,,,0.08,119683.0,2159.0,2.0,122300.0,,,26512.0,,,,4200,,0.08,122300.0,41996.0,26512.0
2024-12-23,Bottega Veneta Pouch,,,,0.08,119683.0,,,23491.0,817.0,2.0,388.0,50.0,1.0,388.0,4200,,0.08,122300.0,119683.0,26512.0
2024-12-30,Bottega Veneta Pouch,,,,0.09,504137.0,25114.0,1.0,855200.0,68337.0,2.0,388.0,,,,4200,,0.08,23491.0,119683.0,388.0
2025-01-06,Bottega Veneta Pouch,,,,0.09,653.0,10.0,1.0,855200.0,,,388.0,,,,4200,,0.09,855200.0,504137.0,388.0
2025-01-13,Bottega Veneta Pouch,,,,0.09,653.0,,,39900.0,129.0,1.0,1617.0,166.0,1.0,1617.0,4200,,0.09,855200.0,653.0,388.0
2025-01-20,Bottega Veneta Pouch,,,,0.09,653.0,,,321330.0,8902.0,2.0,1617.0,,,,4200,,0.09,39900.0,653.0,1617.0
2025-01-27,Bottega Veneta Pouch,,,,0.08,5506.0,52.0,1.0,321330.0,,,1617.0,,,,4200,,0.09,321330.0,653.0,1617.0
2025-02-03,Bottega Veneta Pouch,,,,0.08,58657.0,555.0,2.0,321330.0,,,-1.0,66.0,1.0,-1.0,4200,,0.08,321330.0,5506.0,1617.0
2025-02-10,Bottega Veneta Pouch,,,,0.08,57173.0,2240.0,1.0,321330.0,,,-1.0,,,,4200,,0.08,321330.0,58657.0,-1.0
2025-02-17,Bottega Veneta Pouch,,,,0.08,49838.0,4747.0,2.0,321330.0,,,-1.0,5.0,1.0,-1.0,4200,,0.08,321330.0,57173.0,-1.0
2025-02-24,Bottega Veneta Pouch,,,,0.08,77672.0,758.0,2.0,7468.0,41.0,1.0,-1.0,,,,4200,,0.08,321330.0,49838.0,-1.0
2025-03-03,Bottega Veneta Pouch,,,,0.08,2925.0,9.0,1.0,7780.0,51.0,1.0,720.0,49.0,1.0,720.0,4200,,0.08,7468.0,77672.0,-1.0
2025-03-10,Bottega Veneta Pouch,,,,0.08,259550.0,5476.0,2.0,7780.0,,,720.0,,,,4200,,0.08,7780.0,2925.0,720.0
2025-03-17,Bottega Veneta Pouch,,,,0.08,14398.0,54.0,1.0,356400.0,25300.0,1.0,720.0,,,,4200,,0.08,7780.0,259550.0,720.0
2025-03-24,Bottega Veneta Pouch,,,,0.08,95463.0,2243.0,3.0,356400.0,,,720.0,,,,4200,,0.08,356400.0,14398.0,720.0
2025-03-31,Bottega Veneta Pouch,,,,0.07,9422.0,133.0,1.0,356400.0,,,720.0,,,,4200,,0.08,356400.0,95463.0,720.0
2025-04-07,Bottega Veneta Pouch,,,,0.07,7894.0,181.0,1.0,356400.0,,,45691.0,253.0,1.0,45691.0,4200,,0.07,356400.0,9422.0,720.0
2025-04-14,Bottega Veneta Pouch,,,,0.07,1603.0,12.0,1.0,356400.0,,,45691.0,,,,4200,,0.07,356400.0,7894.0,45691.0
2025-04-21,Bottega Veneta Pouch,,,,0.07,57481.0,587.0,6.0,8426.0,154.0,1.0,45691.0,,,,4200,,0.07,356400.0,1603.0,45691.0
2025-04-28,Bottega Veneta Pouch,,,,0.11,5048928.0,25414.0,2.0,104400.0,3161.0,1.0,45691.0,,,,4200,,0.07,8426.0,57481.0,45691.0
2025-05-05,Bottega Veneta Pouch,,,,0.11,607578.0,3579.0,3.0,104400.0,,,45691.0,,,,4200,,0.11,104400.0,5048928.0,45691.0
2025-05-12,Bottega Veneta Pouch,,,,0.11,5587.0,27.0,1.0,495900.0,43600.0,1.0,599.0,78.0,1.0,599.0,4200,,0.11,104400.0,607578.0,45691.0
2025-05-19,Bottega Veneta Pouch,,,,0.11,5587.0,,,3075800.0,289900.0,4.0,564.0,57.0,2.0,282.0,4200,,0.11,495900.0,5587.0,599.0
2025-05-26,Bottega Veneta Pouch,,,,0.07,8184.0,137.0,1.0,338100.0,68171.0,2.0,62256.0,4206.0,1.0,62256.0,4200,,0.11,3075800.0,5587.0,564.0
2025-06-02,Bottega Veneta Pouch,,,,0.07,1107270.0,9816.0,1.0,174307.0,8840.0,2.0,9516.0,137.0,2.0,4758.0,4200,,0.07,338100.0,8184.0,62256.0
2025-06-09,Bottega Veneta Pouch,,,,0.07,250541.0,4120.0,2.0,145818.0,3040.0,2.0,9322.0,151.0,2.0,4661.0,4200,,0.07,174307.0,1107270.0,9516.0
2025-06-16,Bottega Veneta Pouch,,,,0.07,2601.0,48.0,1.0,120200.0,3739.0,2.0,7183.0,93.0,2.0,3591.5,4200,,0.07,145818.0,250541.0,9322.0
2025-06-23,Bottega Veneta Pouch,,,,0.07,4086.0,41.0,4.0,44800.0,947.0,1.0,10968.0,111.0,1.0,10968.0,4200,,0.07,120200.0,2601.0,7183.0
2025-06-30,Bottega Veneta Pouch,,,,0.09,11749.0,56.0,2.0,541527.0,14206.0,4.0,3846.0,61.0,1.0,3846.0,4200,,0.07,44800.0,4086.0,10968.0
2025-07-07,Bottega Veneta Pouch,,,,0.09,1021351.0,21853.0,1.0,541527.0,,,4447.0,70.0,2.0,2223.5,4200,,0.09,541527.0,11749.0,3846.0
2025-07-14,Bottega Veneta Pouch,,,,0.09,499.0,4.0,1.0,29300.0,529.0,1.0,3180.0,62.0,2.0,1590.0,4200,,0.09,541527.0,1021351.0,4447.0
2025-07-21,Bottega Veneta Pouch,,,,0.09,259.0,0.0,1.0,29300.0,,,2920.0,42.0,1.0,2920.0,4200,,0.09,29300.0,499.0,3180.0
2025-07-28,Bottega Veneta Pouch,,,,0.11,158315.0,1283.0,2.0,511500.0,62954.0,4.0,5264.0,109.0,2.0,2632.0,4200,,0.09,29300.0,259.0,2920.0
2025-08-04,Bottega Veneta Pouch,,,,0.11,337224.0,6333.0,7.0,511500.0,,,4772.0,39.0,2.0,2386.0,4200,,0.11,511500.0,158315.0,5264.0
2025-08-11,Bottega Veneta Pouch,,,,0.11,698.0,4.0,2.0,1416300.0,128081.0,4.0,5854.0,77.0,2.0,2927.0,4200,,0.11,511500.0,337224.0,4772.0
2025-08-18,Bottega Veneta Pouch,,,,0.11,37271794.0,511621.0,1.0,1416300.0,,,5854.0,,,,4200,,0.11,1416300.0,698.0,5854.0
2025-08-25,Bottega Veneta Pouch,,,,0.11,1223.0,23.0,1.0,516200.0,10295.0,4.0,5854.0,,,,4200,,0.11,1416300.0,37271794.0,5854.0
2025-09-01,Bottega Veneta Pouch,,,,0.11,9783.0,54.0,2.0,392400.0,40724.0,2.0,13598.0,143.0,5.0,2719.6,4200,,0.11,516200.0,1223.0,5854.0
2025-09-08,Bottega Veneta Pouch,,,,0.11,167052.0,4016.0,2.0,237400.0,11678.0,2.0,483.0,44.0,1.0,483.0,4200,,0.11,392400.0,9783.0,13598.0
2025-09-15,Bottega Veneta Pouch,,,,0.11,3979559.0,70928.0,2.0,60900.0,2029.0,1.0,683.0,88.0,1.0,683.0,4200,,0.11,237400.0,167052.0,483.0
2025-09-22,Bottega Veneta Pouch,,,,0.11,20208672.0,15827.0,14.0,70700.0,1030.0,2.0,26140.0,457.0,1.0,26140.0,4200,,0.11,60900.0,3979559.0,683.0
2025-09-29,Bottega Veneta Pouch,,,,0.13,2705920.0,11980.0,6.0,70700.0,,,55819.0,3497.0,5.0,11163.8,4200,,0.11,70700.0,20208672.0,26140.0
2025-10-06,Bottega Veneta Pouch,,,,0.13,45189.0,2539.0,6.0,51763.0,5549.0,2.0,40300.0,1558.0,3.0,13433.333333333334,4200,,0.13,70700.0,2705920.0,55819.0
2025-10-13,Bottega Veneta Pouch,,,,0.13,539.0,5.0,1.0,35700.0,2830.0,1.0,1310.0,48.0,2.0,655.0,4200,,0.13,51763.0,45189.0,40300.0
2025-10-20,Bottega Veneta Pouch,,,,0.13,3649.0,59.0,1.0,41100.0,2067.0,2.0,13.0,0.0,1.0,13.0,4200,,0.13,35700.0,539.0,1310.0
2025-10-27,Bottega Veneta Pouch,,,,0.13,33798.0,1076.0,1.0,631000.0,95500.0,1.0,13.0,,,,4200,,0.13,41100.0,3649.0,13.0
2025-11-03,Bottega Veneta Pouch,,,,0.13,886638.0,73.0,4.0,133200.0,3628.0,2.0,13.0,,,,4200,,0.13,631000.0,33798.0,13.0
2025-11-10,Bottega Veneta Pouch,,,,0.13,51190.0,574.0,1.0,99700.0,3170.0,2.0,2.0,0.0,1.0,2.0,4200,,0.13,133200.0,886638.0,13.0
2025-11-17,Bottega Veneta Pouch,,,,0.13,1091.0,23.0,1.0,136700.0,5960.0,1.0,1.0,0.0,1.0,1.0,4200,,0.13,99700.0,51190.0,2.0
2025-11-24,Bottega Veneta Pouch,1600.0,1600.0,7.0,0.13,29921.0,806.0,4.0,1757362.0,136300.0,6.0,1.0,,,,4200,-0.6190476190476191,0.13,136700.0,1091.0,1.0
2025-12-01,Bottega Veneta Pouch,1630.0,1630.0,2.0,0.1,6716.0,195.0,1.0,1757362.0,,,9322.0,161.0,3.0,3107.3333333333335,4200,-0.611904761904762,0.13,1757362.0,29921.0,1.0
2025-12-08,Bottega Veneta Pouch,,,,0.1,407.0,4.0,1.0,54784.0,1888.0,4.0,6080.0,79.0,1.0,6080.0,4200,,0.1,1757362.0,6716.0,9322.0
2025-12-15,Bottega Veneta Pouch,,,,0.1,377.0,15.0,1.0,54784.0,,,12.0,0.0,3.0,4.0,4200,,0.1,54784.0,407.0,6080.0
2025-12-22,Bottega Veneta Pouch,2200.0,2200.0,1.0,0.1,520.0,0.0,1.0,707300.0,61832.0,3.0,682.0,48.0,1.0,682.0,4200,-0.47619047619047616,0.1,54784.0,377.0,12.0
2025-12-29,Bottega Veneta Pouch,1740.0,1740.0,1.0,0.09,1012.0,45.0,1.0,707300.0,,,7.0,0.0,2.0,3.5,4200,-0.5857142857142857,0.1,707300.0,520.0,682.0
2026-01-05,Bottega Veneta Pouch,2625.0,2625.0,1.0,0.09,1171.0,38.0,2.0,615900.0,84122.0,3.0,7.0,,,,4200,-0.375,0.09,707300.0,1012.0,7.0
2026-01-12,Bottega Veneta Pouch,2300.0,2300.0,1.0,0.09,345408.0,10213.0,3.0,134049.0,3667.0,5.0,69711.0,825.0,4.0,17427.75,4200,-0.4523809523809524,0.09,615900.0,1171.0,7.0
2026-01-19,Bottega Veneta Pouch,,,,0.09,99710.0,2553.0,1.0,412900.0,39183.0,2.0,14596.0,379.0,2.0,7298.0,4200,,0.09,134049.0,345408.0,69711.0
2026-01-26,Bottega Veneta Pouch,2336.0,2336.0,1.0,0.14,28087.0,883.0,2.0,166700.0,3934.0,2.0,27841.0,305.0,4.0,6960.25,4200,-0.4438095238095238,0.09,412900.0,99710.0,14596.0
2026-02-02,Bottega Veneta Pouch,,,,0.14,37391.0,451.0,1.0,128331.0,7941.0,3.0,9105.0,366.0,5.0,1821.0,4200,,0.14,166700.0,28087.0,27841.0
2026-02-09,Bottega Veneta Pouch,2750.0,2750.0,2.0,0.14,37391.0,,,3678.0,20.0,1.0,15123.0,466.0,2.0,7561.5,4200,-0.34523809523809523,0.14,128331.0,37391.0,9105.0
2026-02-16,Bottega Veneta Pouch,1500.0,1500.0,1.0,0.14,1048.0,0.0,1.0,564960.0,44855.0,6.0,43.0,3.0,1.0,43.0,4200,-0.6428571428571429,0.14,3678.0,37391.0,15123.0
2026-02-23,Bottega Veneta Pouch,,,,0.14,701053.0,6216.0,4.0,3364339.0,596025.0,23.0,55407.0,1476.0,20.0,2770.35,4200,,0.14,564960.0,1048.0,43.0
2026-03-02,Bottega Veneta Pouch,,,,0.14,14628.0,256.0,5.0,39422.0,3594.0,14.0,5566.0,73.0,17.0,327.4117647058824,4200,,0.14,3364339.0,701053.0,55407.0
2023-01-02,Chanel Classic Flap,,,,0.6470588235294118,7423267.0,248585.0,2.0,221600.0,,,551.0,43.0,1.0,551.0,10800,,0.661764705882353,221600.0,14797.5,712.0
2023-01-09,Chanel Classic Flap,,,,0.6470588235294118,845.0,16.0,1.0,79800.0,2047.0,1.0,551.0,,,,10800,,0.661764705882353,221600.0,7423267.0,551.0
2023-01-30,Chanel Classic Flap,,,,0.3235294117647059,315132.0,8922.0,3.0,79800.0,,,551.0,,,,10800,,0.661764705882353,79800.0,845.0,551.0
2023-02-06,Chanel Classic Flap,,,,0.3235294117647059,19159.0,255.0,2.0,79800.0,,,551.0,,,,10800,,0.3235294117647059,79800.0,315132.0,551.0
2023-02-13,Chanel Classic Flap,,,,0.3235294117647059,19159.0,,,573100.0,34000.0,1.0,4005.0,55.0,1.0,4005.0,10800,,0.3235294117647059,79800.0,19159.0,551.0
2023-02-20,Chanel Classic Flap,,,,0.3235294117647059,260598.0,4087.0,1.0,573100.0,,,4005.0,,,,10800,,0.3235294117647059,573100.0,19159.0,4005.0
2023-02-27,Chanel Classic Flap,,,,0.4117647058823529,332976.0,7348.0,13.0,573100.0,,,4005.0,,,,10800,,0.3235294117647059,573100.0,260598.0,4005.0
2023-03-06,Chanel Classic Flap,,,,0.4117647058823529,1137940.0,36456.0,6.0,6244100.0,173596.0,3.0,4005.0,,,,10800,,0.4117647058823529,573100.0,332976.0,4005.0
2023-03-13,Chanel Classic Flap,,,,0.4117647058823529,67212.0,2474.0,4.0,6244100.0,,,4005.0,,,,10800,,0.4117647058823529,6244100.0,1137940.0,4005.0
2023-03-20,Chanel Classic Flap,,,,0.4117647058823529,316.0,20.0,1.0,254400.0,6140.0,2.0,4005.0,,,,10800,,0.4117647058823529,6244100.0,67212.0,4005.0
2023-03-27,Chanel Classic Flap,,,,0.3529411764705882,45213.0,463.0,2.0,254400.0,,,4005.0,,,,10800,,0.4117647058823529,254400.0,316.0,4005.0
2023-04-10,Chanel Classic Flap,,,,0.3529411764705882,6966.0,207.0,1.0,346400.0,3063.0,1.0,4005.0,,,,10800,,0.3529411764705882,254400.0,45213.0,4005.0
2023-04-17,Chanel Classic Flap,,,,0.3529411764705882,25166.0,264.0,2.0,133200.0,1252.0,2.0,4005.0,,,,10800,,0.3529411764705882,346400.0,6966.0,4005.0
2023-05-01,Chanel Classic Flap,,,,0.3235294117647059,267921.0,4570.0,1.0,671600.0,31600.0,1.0,4005.0,,,,10800,,0.3529411764705882,133200.0,25166.0,4005.0
2023-05-08,Chanel Classic Flap,,,,0.3235294117647059,3511.0,52.0,1.0,483100.0,5825.0,3.0,4005.0,,,,10800,,0.3235294117647059,671600.0,267921.0,4005.0
2023-05-15,Chanel Classic Flap,,,,0.3235294117647059,418891.0,10757.0,2.0,483100.0,,,4005.0,,,,10800,,0.3235294117647059,483100.0,3511.0,4005.0
2023-05-29,Chanel Classic Flap,,,,0.2941176470588235,9120.0,233.0,2.0,483100.0,,,4005.0,,,,10800,,0.3235294117647059,483100.0,418891.0,4005.0
2023-06-12,Chanel Classic Flap,,,,0.2941176470588235,9515176.0,254628.0,2.0,183500.0,10700.0,1.0,4005.0,,,,10800,,0.2941176470588235,483100.0,9120.0,4005.0
2023-06-19,Chanel Classic Flap,,,,0.2941176470588235,9515176.0,,,1216200.0,47909.0,2.0,4005.0,,,,10800,,0.2941176470588235,183500.0,9515176.0,4005.0
